"run.number","filename","classI","classII","classIIIa","classIIIb","mountain","probability.grow","probability.death","probability.attack","tribute","probability.fragment","moving.distance","conquering.area","placement.distance","links","labels","step","average.hierarchy","max.hierarchy","average.polity.hierarchy","social.circumscription","environmental.circumscription","count.villages","etla.population","etla.hierarchy","tlac.population","tlac.hierarchy","ocot.population","ocot.hierarchy"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","13","1.1111111111111112","2","1.125","0.05555555555555555","0.6203703703703703","27","3","1","13","1.0769230769230769","11","1.1818181818181819"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","14","1.103448275862069","2","1.1153846153846154","0.06896551724137931","0.5258620689655172","29","4","1","9","1.1111111111111112","16","1.125"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","8","1.2307692307692308","2","1.3","0.10256410256410256","0.5448717948717948","39","13","1.3076923076923077","13","1.0769230769230769","13","1.3076923076923077"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","14","1.1111111111111112","2","1.125","0.05555555555555555","0.6203703703703703","27","3","1","13","1.0769230769230769","11","1.1818181818181819"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","15","1.103448275862069","2","1.1153846153846154","0.06896551724137931","0.5258620689655172","29","4","1","9","1.1111111111111112","16","1.125"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","9","1.2307692307692308","2","1.3","0.10256410256410256","0.5448717948717948","39","13","1.3076923076923077","13","1.0769230769230769","13","1.3076923076923077"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","7","1.2765957446808511","3","1.3142857142857143","0.18085106382978725","0.5","47","16","1.1875","18","1.4444444444444444","13","1.1538461538461537"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","15","1.1111111111111112","2","1.125","0.05555555555555555","0.6203703703703703","27","3","1","13","1.0769230769230769","11","1.1818181818181819"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","16","1.1379310344827587","2","1.12","0.06896551724137931","0.5258620689655172","29","4","1","9","1.2222222222222223","16","1.125"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","10","1.205128205128205","2","1.2580645161290323","0.10256410256410256","0.5448717948717948","39","13","1.3076923076923077","13","1.0769230769230769","13","1.2307692307692308"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","16","1.1111111111111112","2","1.125","0.05555555555555555","0.6203703703703703","27","3","1","13","1.0769230769230769","11","1.1818181818181819"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","11","1.1794871794871795","2","1.21875","0.10256410256410256","0.5448717948717948","39","13","1.3076923076923077","13","1","13","1.2307692307692308"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","17","1.1379310344827587","2","1.12","0.06896551724137931","0.5258620689655172","29","4","1","9","1.2222222222222223","16","1.125"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","17","1.1111111111111112","2","1.125","0.05555555555555555","0.6203703703703703","27","3","1","13","1.0769230769230769","11","1.1818181818181819"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","18","1.1379310344827587","2","1.12","0.06896551724137931","0.5258620689655172","29","4","1","9","1.2222222222222223","16","1.125"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","12","1.1794871794871795","2","1.21875","0.10256410256410256","0.5448717948717948","39","13","1.3076923076923077","13","1","13","1.2307692307692308"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","8","1.3448275862068966","3","1.358974358974359","0.23275862068965517","0.5","58","18","1.2777777777777777","22","1.4545454545454546","18","1.2777777777777777"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","19","1.1379310344827587","2","1.12","0.06896551724137931","0.5258620689655172","29","4","1","9","1.2222222222222223","16","1.125"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","13","1.1794871794871795","2","1.21875","0.10256410256410256","0.5448717948717948","39","13","1.2307692307692308","13","1.0769230769230769","13","1.2307692307692308"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","20","1.1379310344827587","2","1.12","0.06896551724137931","0.5258620689655172","29","4","1","9","1.2222222222222223","16","1.125"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","9","1.3793103448275863","3","1.3783783783783783","0.23275862068965517","0.5","58","18","1.2777777777777777","22","1.5454545454545454","18","1.2777777777777777"
