
"run.number","filename","classI","classII","classIIIa","classIIIb","mountain","probability.grow","probability.death","probability.attack","tribute","probability.fragment","moving.distance","conquering.area","placement.distance","links","labels","step","average.hierarchy","social.circumscription","environmental.circumscription","count.villages","etla-population","etla-hierarchy","tlac-population","tlac-hierarchy","ocot-population","ocot-hierarchy"
"25","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","199","10.54983922829582","0.37138263665594856","0.6229903536977492","311","191","10.225130890052355","56","10.625","64","11.453125"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","163","1.8728070175438596","0.528874269005848","0.658625730994152","684","318","1.779874213836478","145","1.9172413793103449","221","1.9773755656108598"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","155","6.400406504065041","0.4298780487804878","0.6483739837398373","492","254","7.232283464566929","103","5.961165048543689","135","5.17037037037037"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","181","8.045637583892617","0.5791946308724832","0.6546979865771813","745","377","8.618037135278515","162","7.783950617283951","206","7.203883495145631"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","180","3.8513071895424837","0.4861111111111111","0.6642156862745098","612","269","4.044609665427509","160","3.86875","183","3.551912568306011"
"25","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","200","11.241157556270096","0.37057877813504825","0.6229903536977492","311","192","10.901041666666666","56","11.196428571428571","63","12.317460317460318"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","156","6.621181262729125","0.42922606924643586","0.6476578411405295","491","251","7.49003984063745","104","6.125","136","5.397058823529412"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","172","6.598571428571429","0.5432142857142858","0.6614285714285715","700","339","7.448377581120944","154","5.538961038961039","207","5.995169082125604"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","150","6.094626168224299","0.6106892523364486","0.665303738317757","856","378","6.518518518518518","190","5.484210526315789","288","5.940972222222222"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","182","8.076612903225806","0.5756048387096774","0.655241935483871","744","376","8.654255319148936","160","7.95","208","7.1298076923076925"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","157","7.0653061224489795","0.42857142857142855","0.648469387755102","490","251","7.9760956175298805","104","6.509615384615385","135","5.8"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","181","4.034426229508196","0.47950819672131145","0.6655737704918033","610","266","4.2293233082706765","160","4.03125","184","3.755434782608696"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","158","7.1387755102040815","0.4290816326530612","0.6489795918367347","490","251","8","105","6.6761904761904765","134","5.888059701492537"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","183","8.150537634408602","0.5762768817204301","0.6555779569892473","744","376","8.77127659574468","161","7.944099378881988","207","7.183574879227053"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","173","6.705882352941177","0.5387374461979914","0.6610473457675753","697","338","7.514792899408284","156","5.564102564102564","203","6.236453201970443"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","159","7.183673469387755","0.4346938775510204","0.6474489795918368","490","249","8.10441767068273","105","6.666666666666667","136","5.897058823529412"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","182","4.165573770491803","0.4819672131147541","0.6639344262295082","610","268","4.3059701492537314","159","4.20125786163522","183","3.92896174863388"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","164","1.993984962406015","0.5112781954887218","0.6582706766917293","665","306","1.9509803921568627","145","1.9241379310344828","214","2.102803738317757"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","184","8.211021505376344","0.5772849462365591","0.6549059139784946","744","377","8.787798408488063","159","8.132075471698114","208","7.225961538461538"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","174","6.80431654676259","0.5392086330935252","0.660431654676259","695","337","7.6765578635014835","155","5.638709677419355","203","6.246305418719212"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","160","7.906122448979592","0.4336734693877551","0.6469387755102041","490","249","8.93574297188755","103","7.281553398058253","138","6.5144927536231885"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","183","4.185737976782753","0.4763681592039801","0.664179104477612","603","260","4.426923076923077","159","4.119496855345912","184","3.902173913043478"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","161","7.932515337423313","0.43558282208588955","0.647239263803681","489","250","8.924","101","7.405940594059406","138","6.521739130434782"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","151","6.233568075117371","0.608274647887324","0.664906103286385","852","376","6.715425531914893","187","5.593582887700535","289","6.02076124567474"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","175","6.917867435158501","0.5399855907780979","0.662463976945245","694","337","7.795252225519288","157","5.7006369426751595","200","6.395"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","185","8.856182795698924","0.5779569892473119","0.6549059139784946","744","378","9.46031746031746","158","8.708860759493671","208","7.8701923076923075"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","162","8.663917525773195","0.43350515463917527","0.6479381443298969","485","248","9.77016129032258","99","7.929292929292929","138","7.202898550724638"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","184","4.619528619528619","0.45707070707070707","0.6662457912457912","594","252","4.888888888888889","157","4.388535031847134","185","4.448648648648649"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","165","2.216589861751152","0.4927035330261137","0.6589861751152074","651","305","2.219672131147541","139","2.143884892086331","207","2.260869565217391"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","176","7.008658008658009","0.5342712842712842","0.663059163059163","693","335","7.901492537313433","160","5.7875","198","6.484848484848484"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","152","6.305882352941176","0.6064705882352941","0.665","850","375","6.773333333333333","187","5.668449197860962","288","6.111111111111111"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","177","7.053391053391054","0.5364357864357865","0.663059163059163","693","336","7.895833333333333","160","5.93125","197","6.527918781725888"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","186","8.064516129032258","0.6233572281959379","0.6550179211469535","837","417","8.726618705035971","179","7.972067039106145","241","6.987551867219917"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","185","4.842465753424658","0.444777397260274","0.6690924657534246","584","243","4.9753086419753085","157","4.777070063694268","184","4.7228260869565215"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","163","5.144859813084112","0.3966121495327103","0.6454439252336449","428","215","5.544186046511628","88","4.7272727272727275","125","4.752"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","178","7.1436950146627565","0.5300586510263929","0.6642228739002932","682","331","7.954682779456193","158","6.031645569620253","193","6.66321243523316"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","153","6.397146254458978","0.6028537455410226","0.6634958382877527","841","372","6.862903225806452","184","5.706521739130435","285","6.235087719298246"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","186","4.893103448275862","0.44482758620689655","0.6685344827586207","580","241","5.04149377593361","157","4.770700636942675","182","4.802197802197802"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","166","2.3716535433070867","0.4751968503937008","0.6610236220472441","635","296","2.418918918918919","137","2.3138686131386863","202","2.3415841584158414"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","164","5.15","0.3958333333333333","0.6440476190476191","420","213","5.619718309859155","81","4.567901234567901","126","4.73015873015873"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","187","8.173237753882916","0.6233572281959379","0.6544205495818399","837","417","8.83693045563549","179","8.145251396648044","241","7.045643153526971"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","179","7.240412979351032","0.5306047197640118","0.6637168141592921","678","326","8.128834355828221","160","6.0625","192","6.713541666666667"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","187","4.92560553633218","0.4437716262975779","0.6682525951557093","578","241","5.049792531120332","159","4.761006289308176","178","4.904494382022472"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","165","5.179425837320574","0.3923444976076555","0.6453349282296651","418","211","5.61611374407583","81","4.703703703703703","126","4.753968253968254"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","188","4.975736568457539","0.4436741767764298","0.6694107452339688","577","240","5.095833333333333","158","4.829113924050633","179","4.944134078212291"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","154","6.48038049940547","0.6013674197384067","0.664090368608799","841","375","6.866666666666666","185","5.789189189189189","281","6.419928825622776"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","188","8.190821256038648","0.6186594202898551","0.653683574879227","828","413","8.864406779661017","177","8.158192090395481","238","7.046218487394958"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","166","5.667464114832536","0.3929425837320574","0.645933014354067","418","211","6.099526066350711","82","5.085365853658536","125","5.32"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","180","7.8920118343195265","0.5262573964497042","0.6619822485207101","676","327","8.801223241590215","157","6.611464968152866","192","7.390625"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","189","5.028119507908611","0.43804920913884005","0.672231985940246","569","233","4.746781115879829","156","5.006410256410256","180","5.411111111111111"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","167","2.8544","0.4756","0.6592","625","295","2.7932203389830508","136","2.5661764705882355","194","3.149484536082474"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","181","8.014792899408285","0.5262573964497042","0.6619822485207101","676","327","8.82262996941896","157","6.898089171974522","192","7.552083333333333"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","190","5.1282952548330405","0.43804920913884005","0.6726713532513181","569","233","4.871244635193133","156","5.064102564102564","180","5.516666666666667"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","167","6.243373493975904","0.39036144578313253","0.6475903614457831","415","212","6.632075471698113","79","5.6075949367088604","124","5.983870967741935"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","189","8.216183574879228","0.6219806763285024","0.6533816425120773","828","412","8.912621359223301","177","8.180790960451978","239","7.041841004184101"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","155","6.934523809523809","0.6014880952380952","0.6639880952380952","840","375","7.386666666666667","185","6.221621621621622","280","6.8"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","168","6.31566265060241","0.3897590361445783","0.6481927710843374","415","212","6.726415094339623","79","5.632911392405063","124","6.048387096774194"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","169","6.371084337349398","0.3891566265060241","0.6487951807228916","415","212","6.778301886792453","79","5.670886075949367","124","6.120967741935484"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","191","5.565371024734982","0.43595406360424027","0.6727031802120141","566","231","5.354978354978355","155","5.651612903225806","180","5.761111111111111"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","190","8.247883917775091","0.6206166868198307","0.6535671100362757","827","411","8.94890510948905","177","8.19774011299435","239","7.079497907949791"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","170","6.891566265060241","0.38795180722891565","0.6493975903614457","415","212","7.311320754716981","79","6.1645569620253164","124","6.637096774193548"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","168","2.8055944055944058","0.5437062937062938","0.6566433566433566","715","339","2.75811209439528","150","2.6466666666666665","226","2.982300884955752"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","171","6.9855072463768115","0.3834541062801932","0.6491545893719807","414","213","7.328638497652582","80","6.1125","121","6.958677685950414"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","172","7.016990291262136","0.38531553398058255","0.6486650485436893","412","212","7.35377358490566","77","6.2727272727272725","123","6.902439024390244"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","156","6.302027748132337","0.6347385272145144","0.6627534685165422","937","413","6.837772397094431","217","5.580645161290323","307","6.091205211726384"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","182","9.971893491124261","0.525887573964497","0.661612426035503","676","327","10.84709480122324","157","8.401273885350319","192","9.765625"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","173","7.116336633663367","0.38551980198019803","0.6485148514851485","404","208","7.5","77","6.3896103896103895","119","6.915966386554622"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","192","4.6200378071833645","0.42438563327032136","0.6748582230623819","529","216","4.75","137","2.4744525547445257","176","6.130681818181818"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","191","8.323207776427704","0.6114823815309842","0.6546172539489672","823","406","9.066502463054187","177","8.259887005649718","240","7.1125"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","174","7.193548387096774","0.38275434243176176","0.6495037220843672","403","207","7.628019323671498","78","6.333333333333333","118","7"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","183","10.017777777777777","0.5251851851851852","0.6618518518518518","675","324","10.950617283950617","158","8.405063291139241","193","9.7720207253886"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","175","7.330845771144278","0.38370646766169153","0.6511194029850746","402","206","7.747572815533981","78","6.589743589743589","118","7.093220338983051"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","184","10.06268656716418","0.5231343283582089","0.6608208955223881","670","325","10.916923076923077","155","8.503225806451614","190","9.873684210526315"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","169","3.0409026798307477","0.5409026798307476","0.6562059238363893","709","333","3.009009009009009","151","2.9006622516556293","225","3.1822222222222223"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","192","8.417982989064399","0.6117861482381531","0.6543134872417983","823","407","9.056511056511056","179","8.329608938547485","237","7.3881856540084385"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","185","10.05421686746988","0.5188253012048193","0.6607680722891566","664","319","10.931034482758621","153","8.568627450980392","192","9.78125"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","193","4.1910331384015596","0.4161793372319688","0.6744639376218323","513","209","3.8373205741626792","133","2.481203007518797","171","5.953216374269005"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","176","1.908496732026144","0.41122004357298475","0.6525054466230937","459","228","1.894736842105263","90","2.1444444444444444","141","1.7801418439716312"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","194","4.169660678642715","0.4101796407185629","0.6736526946107785","501","204","3.6666666666666665","128","2.625","169","5.946745562130178"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","186","10.768072289156626","0.5188253012048193","0.6603915662650602","664","318","11.69811320754717","154","9.123376623376624","192","10.546875"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","170","3.3045325779036827","0.5357648725212465","0.6565155807365439","706","330","3.193939393939394","150","3.06","226","3.6283185840707963"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","187","10.774096385542169","0.5188253012048193","0.6603915662650602","664","319","11.664576802507836","153","9.202614379084967","192","10.546875"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","177","2.133630289532294","0.41202672605790647","0.6497772828507795","449","219","2.269406392694064","86","1.4534883720930232","144","2.3333333333333335"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","195","4.338677354709419","0.407314629258517","0.6733466933867736","499","204","3.7205882352941178","127","2.9448818897637796","168","6.142857142857143"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","193","7.333333333333333","0.6677524429967426","0.6571661237785016","921","433","8.152424942263279","212","6.8254716981132075","276","6.438405797101449"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","188","10.819423368740516","0.5178300455235205","0.659711684370258","659","318","11.70440251572327","151","9.304635761589404","190","10.542105263157895"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","157","5.848837209302325","0.7020348837209303","0.6654554263565892","1032","444","6.416666666666667","246","5.069105691056911","342","5.6725146198830405"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","178","1.7142857142857142","0.4013605442176871","0.6513605442176871","441","218","1.7706422018348624","90","1.5666666666666667","133","1.7218045112781954"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","171","3.6060171919770774","0.5318767908309455","0.6568767908309455","698","322","3.4627329192546585","148","3.3175675675675675","228","3.995614035087719"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","196","4.773547094188377","0.40781563126252507","0.6743486973947895","499","205","4.5024390243902435","128","3.1328125","166","6.373493975903615"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","189","11.547799696509863","0.5182094081942337","0.6593323216995448","659","317","12.488958990536277","152","9.868421052631579","190","11.321052631578947"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","179","1.8217592592592593","0.39525462962962965","0.6516203703703703","432","211","1.938388625592417","91","1.6923076923076923","130","1.7230769230769232"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","197","5.188376753507014","0.40681362725450904","0.6748496993987976","499","205","5.2926829268292686","128","3.2734375","166","6.536144578313253"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","172","3.538123167155425","0.5219941348973607","0.655791788856305","682","316","3.680379746835443","143","2.4405594405594404","223","4.040358744394619"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","190","10.011658031088082","0.5777202072538861","0.6560880829015544","772","370","10.867567567567567","173","8.791907514450868","229","9.550218340611353"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","194","8.477741585233442","0.6663952225841476","0.6579804560260586","921","433","9.491916859122401","214","7.649532710280374","274","7.521897810218978"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","198","5.4509018036072145","0.4103206412825651","0.6738476953907816","499","204","5.705882352941177","129","3.434108527131783","166","6.704819277108434"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","180","2.0444964871194378","0.3946135831381733","0.6522248243559718","427","202","2.133663366336634","95","1.9684210526315788","130","1.9615384615384615"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","158","6.044921875","0.695556640625","0.665771484375","1024","439","6.628701594533029","247","5.2631578947368425","338","5.8579881656804735"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","199","5.577154308617234","0.4093186372745491","0.6743486973947895","499","204","5.877450980392157","129","3.5891472868217056","166","6.753012048192771"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","173","3.9394387001477105","0.5203101920236337","0.656573116691285","677","315","4.428571428571429","146","2.6027397260273974","216","4.12962962962963"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","191","10.098573281452659","0.5755512321660181","0.6562905317769131","771","369","10.932249322493226","173","9","229","9.585152838427948"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","200","5.651302605210421","0.406312625250501","0.6753507014028056","499","204","5.931372549019608","131","3.7404580152671754","164","6.829268292682927"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","181","2.0306748466257667","0.4222903885480573","0.6513292433537833","489","235","2.046808510638298","105","2.0761904761904764","149","1.9731543624161074"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","195","8.598243688254666","0.6490120746432492","0.6591657519209659","911","426","9.607981220657276","215","7.78139534883721","270","7.655555555555556"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","192","10.163424124513618","0.5745784695201037","0.6562905317769131","771","369","11.024390243902438","172","9.087209302325581","230","9.58695652173913"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","174","3.8483483483483485","0.5097597597597597","0.6554054054054054","666","313","4.626198083067092","137","2.1313868613138687","216","3.810185185185185"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","182","2.3846153846153846","0.4095634095634096","0.6491683991683992","481","230","2.5434782608695654","106","2.19811320754717","145","2.268965517241379"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","193","10.25810635538262","0.5739299610894941","0.6566147859922179","771","368","11.11413043478261","172","9.319767441860465","231","9.593073593073592"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","196","8.698133918770582","0.6490120746432492","0.6591657519209659","911","424","9.742924528301886","216","7.944444444444445","271","7.6642066420664205"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","159","6.1607843137254905","0.6948529411764706","0.6656862745098039","1020","437","6.780320366132723","245","5.391836734693878","338","5.9171597633136095"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","183","2.596638655462185","0.4070378151260504","0.6517857142857143","476","223","2.766816143497758","107","2.392523364485981","146","2.4863013698630136"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","194","10.368352788586252","0.5729571984435797","0.6569390402075227","771","368","11.222826086956522","172","9.546511627906977","231","9.619047619047619"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","197","8.750556792873052","0.6288975501113586","0.6617483296213809","898","420","9.847619047619048","212","7.966981132075472","266","7.642857142857143"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","184","2.709051724137931","0.39870689655172414","0.6535560344827587","464","219","2.954337899543379","106","2.292452830188679","139","2.6402877697841727"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","175","3.139223560910308","0.5578982597054887","0.6569611780455153","747","341","3.3636363636363638","151","2.1059602649006623","255","3.450980392156863"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","195","10.460732984293193","0.5703534031413613","0.6580497382198953","764","362","11.375690607734807","174","9.477011494252874","228","9.758771929824562"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","185","2.9326086956521737","0.39565217391304347","0.6565217391304348","460","224","3.0625","103","2.6699029126213594","133","2.917293233082707"
