"run.number","filename","classI","classII","classIIIa","classIIIb","mountain","probability.grow","probability.death","probability.attack","tribute","probability.fragment","moving.distance","conquering.area","placement.distance","links","labels","step","average.hierarchy","social.circumscription","environmental.circumscription","count.villages","etla.population","etla.hierarchy","tlac.population","tlac.hierarchy","ocot.population","ocot.hierarchy"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","16","1.0476190476190477","0.023809523809523808","0.5119047619047619","21","5","1","6","1.1666666666666667","10","1"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","7","1","0.057692307692307696","0.5865384615384616","26","9","1","9","1","8","1"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","8","1","0.08620689655172414","0.6293103448275862","29","7","1","5","1","17","1"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","21","1","0.023809523809523808","0.4642857142857143","21","9","1","5","1","7","1"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","22","1","0.023809523809523808","0.4642857142857143","21","9","1","5","1","7","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","17","1.0476190476190477","0.023809523809523808","0.5119047619047619","21","5","1","6","1.1666666666666667","10","1"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","9","1","0.08620689655172414","0.6293103448275862","29","7","1","5","1","17","1"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","7","1.0606060606060606","0.16666666666666666","0.5151515151515151","33","21","1.0952380952380953","6","1","6","1"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","23","1","0.023809523809523808","0.4642857142857143","21","9","1","5","1","7","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","6","1.0344827586206897","0.13793103448275862","0.5862068965517241","29","13","1","6","1.1666666666666667","10","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","18","1.0476190476190477","0.023809523809523808","0.5119047619047619","21","5","1","6","1.1666666666666667","10","1"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","8","1.0769230769230769","0.057692307692307696","0.5865384615384616","26","9","1.1111111111111112","9","1","8","1.125"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","10","1","0.08620689655172414","0.6293103448275862","29","7","1","5","1","17","1"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","8","1.0606060606060606","0.16666666666666666","0.5151515151515151","33","21","1.0952380952380953","6","1","6","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","7","1.0344827586206897","0.13793103448275862","0.5862068965517241","29","13","1","6","1.1666666666666667","10","1"
"10","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","9","1.037037037037037","0.09259259259259259","0.5648148148148148","27","6","1","7","1","14","1.0714285714285714"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","11","1","0.08620689655172414","0.6293103448275862","29","7","1","5","1","17","1"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","9","1.0769230769230769","0.057692307692307696","0.5865384615384616","26","9","1.1111111111111112","9","1","8","1.125"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","19","1.0476190476190477","0.023809523809523808","0.5119047619047619","21","5","1","6","1.1666666666666667","10","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","15","1","0.043478260869565216","0.5869565217391305","23","9","1","3","1","11","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","16","1","0.043478260869565216","0.5869565217391305","23","9","1","3","1","11","1"
