
"run.number","filename","classI","classII","classIIIa","classIIIb","mountain","probability.grow","probability.death","probability.attack","tribute","probability.fragment","moving.distance","conquering.area","placement.distance","links","labels","step","average.hierarchy","social.circumscription","environmental.circumscription","count villages","etla.population","etla.hierarchy","tlac.population","tlac.hierarchy","ocot.population","ocot.hierarchy"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","161","7.488","0.442","0.6505","500","258","7.689922480620155","97","7.412371134020619","145","7.179310344827586"
"10","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","200","4.795321637426901","0.3084795321637427","0.6637426900584795","342","161","5.385093167701863","73","4.273972602739726","108","4.268518518518518"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","0","0","0","0","21","0","0","0","0","0","0"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","88","3.9746835443037973","0.25","0.6360759493670886","158","92","4.3478260869565215","26","3.6153846153846154","40","3.35"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","154","4.346361185983827","0.5774932614555256","0.6570080862533693","742","356","4.620786516853933","157","3.859872611464968","229","4.253275109170306"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","1","1.2413793103448276","0.25","0.6206896551724138","29","15","1.2666666666666666","4","1","10","1.3"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","194","3.7037643207855973","0.5294599018003273","0.6432078559738135","611","338","3.831360946745562","116","3.7413793103448274","157","3.4012738853503186"
"12","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","106","5.1066666666666665","0.38333333333333336","0.6426666666666667","375","211","6.232227488151659","90","3.2888888888888888","74","4.108108108108108"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","2","1.5517241379310345","0.25","0.6206896551724138","29","15","1.6666666666666667","4","1.25","10","1.5"
"6","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","174","5.161094224924012","0.35790273556231","0.6405775075987842","329","191","5.335078534031414","53","5.226415094339623","85","4.729411764705882"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","137","5.5392","0.528","0.6516","625","339","6.542772861356932","145","5.268965517241379","141","3.404255319148936"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","3","1.896551724137931","0.25","0.6206896551724138","29","15","2.1333333333333333","4","2","10","1.5"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","4","2.1724137931034484","0.2413793103448276","0.6293103448275862","29","15","2.6","4","2","10","1.6"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","5","2.2413793103448274","0.2413793103448276","0.6293103448275862","29","15","2.7333333333333334","4","2","10","1.6"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","158","4.5675675675675675","0.2527027027027027","0.6324324324324324","185","114","4.184210526315789","26","4.769230769230769","45","5.4222222222222225"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","6","3.1724137931034484","0.2413793103448276","0.6293103448275862","29","15","4.133333333333334","4","2.5","10","2"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","7","3.1724137931034484","0.2413793103448276","0.6293103448275862","29","15","4.133333333333334","4","2.5","10","2"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","8","3.206896551724138","0.2413793103448276","0.6293103448275862","29","15","4.133333333333334","4","2.5","10","2.1"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","9","3.206896551724138","0.2413793103448276","0.6293103448275862","29","15","4.133333333333334","4","2.5","10","2.1"
"6","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","175","5.261398176291793","0.3609422492401216","0.6398176291793313","329","192","5.354166666666667","52","5.461538461538462","85","4.929411764705883"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","89","4.5886075949367084","0.25","0.6392405063291139","158","92","5.021739130434782","25","4.24","41","3.8292682926829267"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","159","4.706521739130435","0.25679347826086957","0.6304347826086957","184","113","4.353982300884955","26","4.8076923076923075","45","5.533333333333333"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","10","3.793103448275862","0.2413793103448276","0.6379310344827587","29","17","4.823529411764706","5","2.4","7","2.2857142857142856"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","11","3.793103448275862","0.2413793103448276","0.6379310344827587","29","17","4.823529411764706","5","2.4","7","2.2857142857142856"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","12","3.793103448275862","0.2413793103448276","0.6379310344827587","29","17","4.823529411764706","5","2.4","7","2.2857142857142856"
"12","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","107","5.245989304812834","0.3830213903743315","0.6417112299465241","374","214","6.285046728971962","85","3.6","75","4.1466666666666665"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","13","4.551724137931035","0.2413793103448276","0.6379310344827587","29","17","5.823529411764706","5","2.8","7","2.7142857142857144"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","14","4.551724137931035","0.2413793103448276","0.6379310344827587","29","17","5.823529411764706","5","2.8","7","2.7142857142857144"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","15","4.551724137931035","0.2413793103448276","0.6379310344827587","29","17","5.823529411764706","5","2.8","7","2.7142857142857144"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","16","4.551724137931035","0.2413793103448276","0.6379310344827587","29","17","5.823529411764706","5","2.8","7","2.7142857142857144"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","17","4.551724137931035","0.2413793103448276","0.6379310344827587","29","17","5.823529411764706","5","2.8","7","2.7142857142857144"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","18","4.551724137931035","0.2413793103448276","0.6379310344827587","29","17","5.823529411764706","5","2.8","7","2.7142857142857144"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","19","4.551724137931035","0.2413793103448276","0.6379310344827587","29","17","5.823529411764706","5","2.8","7","2.7142857142857144"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","90","5.063291139240507","0.25","0.6376582278481012","158","92","5.543478260869565","25","4.72","41","4.195121951219512"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","20","3.5526315789473686","0.25","0.6513157894736842","38","22","4.681818181818182","4","2","12","2"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","91","5.0886075949367084","0.25","0.6376582278481012","158","92","5.576086956521739","25","4.76","41","4.195121951219512"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","21","3.6315789473684212","0.25","0.6447368421052632","38","22","4.7272727272727275","4","2","12","2.1666666666666665"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","138","5.6","0.5296","0.6512","625","340","6.614705882352941","145","5.317241379310345","140","3.4285714285714284"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","22","3.6842105263157894","0.25","0.6447368421052632","38","22","4.7272727272727275","4","2","12","2.3333333333333335"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","23","3.6842105263157894","0.25","0.6447368421052632","38","22","4.7272727272727275","4","2","12","2.3333333333333335"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","24","3.710526315789474","0.25","0.6447368421052632","38","22","4.7727272727272725","4","2","12","2.3333333333333335"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","92","5.158227848101266","0.25","0.6392405063291139","158","92","5.684782608695652","26","4.653846153846154","40","4.275"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","25","3","0.25","0.6555555555555556","45","22","4.181818181818182","5","1.8","18","1.8888888888888888"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","26","2.7333333333333334","0.25","0.6555555555555556","45","22","3.5454545454545454","5","1.8","18","2"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","162","8.014141414141415","0.44393939393939397","0.6484848484848484","495","258","8.193798449612403","92","7.804347826086956","145","7.827586206896552"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","93","5.1835443037974684","0.25","0.6376582278481012","158","92","5.695652173913044","25","4.8","41","4.2682926829268295"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","27","2.7555555555555555","0.25","0.6722222222222223","45","22","3.5454545454545454","5","1.8","18","2.0555555555555554"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","194","2.55078125","0.427734375","0.64697265625","512","265","2.762264150943396","81","2.0617283950617282","166","2.4518072289156625"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","28","3.6666666666666665","0.25","0.6722222222222223","45","23","4.826086956521739","5","2.2","17","2.5294117647058822"
"6","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","176","5.869300911854103","0.3609422492401216","0.6390577507598785","329","192","5.953125","52","6.153846153846154","85","5.5058823529411764"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","195","3.790774299835255","0.5255354200988468","0.6449752883031301","607","335","3.9492537313432834","116","3.75","156","3.480769230769231"
"12","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","108","5.623655913978495","0.3817204301075269","0.6418010752688172","372","213","6.502347417840376","85","4.2823529411764705","74","4.635135135135135"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","160","2.1485714285714286","0.2571428571428571","0.6371428571428571","175","113","2.088495575221239","25","2.6","37","2.027027027027027"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","29","2.2954545454545454","0.24431818181818182","0.6818181818181818","44","19","1.9473684210526316","6","2.1666666666666665","19","2.6842105263157894"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","30","2.409090909090909","0.24431818181818182","0.6818181818181818","44","19","2.1052631578947367","6","2.1666666666666665","19","2.789473684210526"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","139","5.649038461538462","0.5296474358974359","0.6514423076923077","624","340","6.635294117647059","144","5.388888888888889","140","3.5214285714285714"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","94","5.705882352941177","0.25","0.6388888888888888","153","90","6.266666666666667","29","5","34","4.823529411764706"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","163","8.114519427402863","0.43098159509202455","0.6492842535787321","489","253","8.33596837944664","93","7.720430107526882","143","7.979020979020979"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","31","2.4318181818181817","0.25","0.6818181818181818","44","18","2.2222222222222223","7","2","19","2.789473684210526"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","32","2.4545454545454546","0.25","0.6818181818181818","44","18","2.2222222222222223","7","2","19","2.8421052631578947"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","33","2.522727272727273","0.25","0.6818181818181818","44","18","2.2777777777777777","7","2.142857142857143","19","2.8947368421052633"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","34","2.522727272727273","0.25","0.6818181818181818","44","18","2.2777777777777777","7","2.142857142857143","19","2.8947368421052633"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","35","2.522727272727273","0.25","0.6761363636363636","44","18","2.2777777777777777","7","2.142857142857143","19","2.8947368421052633"
"12","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","109","5.692934782608695","0.38654891304347827","0.6379076086956522","368","214","6.5","83","4.457831325301205","71","4.704225352112676"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","36","2.5681818181818183","0.25","0.6647727272727273","44","16","2.375","7","2.142857142857143","21","2.857142857142857"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","95","5.856209150326797","0.25","0.6372549019607843","153","90","6.433333333333334","29","5.275862068965517","34","4.823529411764706"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","96","5.862745098039215","0.25","0.6339869281045751","153","91","6.406593406593407","25","5.64","37","4.675675675675675"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","37","3.159090909090909","0.25","0.6647727272727273","44","16","2.9375","7","2.2857142857142856","21","3.619047619047619"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","38","3.2045454545454546","0.25","0.6647727272727273","44","16","2.9375","7","2.2857142857142856","21","3.7142857142857144"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","39","3.2045454545454546","0.25","0.6647727272727273","44","16","2.9375","7","2.2857142857142856","21","3.7142857142857144"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","40","3.2045454545454546","0.25","0.6647727272727273","44","16","2.9375","7","2.2857142857142856","21","3.7142857142857144"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","41","3.2045454545454546","0.25","0.6647727272727273","44","16","2.9375","7","2.2857142857142856","21","3.7142857142857144"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","161","2.6342857142857143","0.26","0.6357142857142857","175","114","2.5701754385964914","25","3.12","36","2.5"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","42","3.25","0.25","0.6647727272727273","44","16","3","7","2.2857142857142856","21","3.761904761904762"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","43","3.272727272727273","0.25","0.6704545454545454","44","16","3.0625","7","2.2857142857142856","21","3.761904761904762"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","155","4.2760989010989015","0.5679945054945055","0.6589972527472527","728","352","4.667613636363637","148","3.3378378378378377","228","4.280701754385965"
"12","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","110","5.83879781420765","0.383879781420765","0.6359289617486339","366","213","6.610328638497653","84","4.583333333333333","69","4.9855072463768115"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","164","8.15983606557377","0.430327868852459","0.649077868852459","488","251","8.382470119521912","92","7.880434782608695","145","7.951724137931034"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","44","4.090909090909091","0.25","0.6704545454545454","44","16","3.875","7","2.7142857142857144","21","4.714285714285714"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","45","4.090909090909091","0.25","0.6704545454545454","44","16","3.875","7","2.7142857142857144","21","4.714285714285714"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","46","4.136363636363637","0.25","0.6704545454545454","44","16","4","7","2.7142857142857144","21","4.714285714285714"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","47","4.136363636363637","0.25","0.6704545454545454","44","16","4","7","2.7142857142857144","21","4.714285714285714"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","48","4.136363636363637","0.25","0.6704545454545454","44","16","4","7","2.7142857142857144","21","4.714285714285714"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","49","4.136363636363637","0.25","0.6704545454545454","44","16","4","7","2.7142857142857144","21","4.714285714285714"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","50","4.136363636363637","0.25","0.6704545454545454","44","16","4","7","2.7142857142857144","21","4.714285714285714"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","51","4.159090909090909","0.25","0.6704545454545454","44","16","4.0625","7","2.7142857142857144","21","4.714285714285714"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","52","3.6","0.25","0.6681818181818182","55","19","3.5789473684210527","8","2.5","28","3.9285714285714284"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","53","3.6545454545454548","0.25","0.6681818181818182","55","19","3.5789473684210527","8","2.5","28","4.035714285714286"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","54","3.672727272727273","0.25","0.6681818181818182","55","19","3.6315789473684212","8","2.5","28","4.035714285714286"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","55","3.672727272727273","0.25","0.6681818181818182","55","19","3.6315789473684212","8","2.5","28","4.035714285714286"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","56","3.690909090909091","0.25","0.6681818181818182","55","19","3.6842105263157894","8","2.5","28","4.035714285714286"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","57","3.690909090909091","0.25","0.6681818181818182","55","19","3.6842105263157894","8","2.5","28","4.035714285714286"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","162","2.878612716763006","0.2586705202312139","0.6358381502890174","173","113","2.8584070796460175","25","3.28","35","2.657142857142857"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","58","3.1911764705882355","0.25","0.6727941176470589","68","25","3","10","2.2","33","3.6363636363636362"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","59","3.264705882352941","0.25","0.6727941176470589","68","25","3.04","10","2.3","33","3.727272727272727"
"12","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","111","5.904109589041096","0.3815068493150685","0.6383561643835617","365","213","6.652582159624413","82","4.719512195121951","70","5.014285714285714"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","97","6.522875816993464","0.25","0.6339869281045751","153","91","7.230769230769231","24","6.291666666666667","38","4.973684210526316"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","98","6.555555555555555","0.25","0.6339869281045751","153","91","7.285714285714286","24","6.291666666666667","38","4.973684210526316"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","195","2.7701375245579567","0.42976424361493126","0.6458742632612967","509","265","3.018867924528302","79","2.2151898734177213","165","2.6363636363636362"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","60","3.276923076923077","0.25","0.676923076923077","65","23","2.9565217391304346","12","2.75","30","3.7333333333333334"
"6","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","177","5.486910994764398","0.38154450261780104","0.6426701570680629","382","223","5.63677130044843","61","4.967213114754099","98","5.469387755102041"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","61","3.3230769230769233","0.25","0.676923076923077","65","23","3.0434782608695654","12","2.75","30","3.7666666666666666"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","163","3.0292397660818713","0.25584795321637427","0.6374269005847953","171","112","2.982142857142857","27","3.4814814814814814","32","2.8125"
"12","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","112","5.961538461538462","0.38461538461538464","0.6373626373626373","364","214","6.640186915887851","83","4.734939759036145","67","5.313432835820896"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","62","2.2027027027027026","0.25","0.6722972972972973","74","29","2.2758620689655173","14","2.0714285714285716","31","2.193548387096774"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","99","7.294117647058823","0.25","0.6339869281045751","153","91","8.142857142857142","24","6.958333333333333","38","5.473684210526316"
"6","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","178","5.56282722513089","0.38219895287958117","0.6420157068062827","382","222","5.743243243243243","61","5.081967213114754","99","5.454545454545454"
"12","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","113","6.052197802197802","0.38255494505494503","0.6394230769230769","364","215","6.674418604651163","83","4.843373493975903","66","5.545454545454546"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","100","7.359477124183006","0.25","0.6339869281045751","153","91","8.153846153846153","24","7.125","38","5.605263157894737"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","140","2.351005484460695","0.4803473491773309","0.653107861060329","547","286","2.4825174825174825","131","1.9236641221374047","130","2.4923076923076923"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","63","2.7837837837837838","0.25","0.6756756756756757","74","28","2.9285714285714284","14","2.642857142857143","32","2.71875"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","164","3.7251461988304095","0.25","0.6403508771929824","171","111","3.5225225225225225","28","4.571428571428571","32","3.6875"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","165","8.711065573770492","0.430327868852459","0.649077868852459","488","251","8.912350597609562","92","8.358695652173912","145","8.586206896551724"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","196","4.367109634551495","0.5170265780730897","0.6453488372093024","602","329","4.5683890577507595","117","4.273504273504273","156","4.012820512820513"
"12","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","114","6.164835164835165","0.38186813186813184","0.6387362637362637","364","215","6.772093023255814","82","5","67","5.641791044776119"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","101","1.4042553191489362","0.25132978723404253","0.6289893617021277","188","116","1.2844827586206897","29","1.4137931034482758","43","1.7209302325581395"
"12","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","115","6.226519337016574","0.38328729281767954","0.638121546961326","362","215","6.841860465116279","79","5.10126582278481","68","5.588235294117647"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","64","3.1944444444444446","0.25","0.6701388888888888","72","29","3.6206896551724137","14","2.7142857142857144","29","3"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","65","3.2083333333333335","0.25","0.6701388888888888","72","29","3.6551724137931036","14","2.7142857142857144","29","3"
"12","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","116","6.269444444444445","0.3854166666666667","0.6368055555555555","360","216","6.837962962962963","76","5.2631578947368425","68","5.588235294117647"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","196","2.9125248508946324","0.4279324055666004","0.6491053677932406","503","261","3.1724137931034484","78","2.3974358974358974","164","2.7439024390243905"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","66","3.7777777777777777","0.25","0.6701388888888888","72","29","4.344827586206897","14","3.0714285714285716","29","3.5517241379310347"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","165","3.790243902439024","0.33170731707317075","0.6317073170731707","205","135","3.5555555555555554","31","4.774193548387097","39","3.8205128205128207"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","102","1.6436170212765957","0.25","0.6276595744680851","188","113","1.592920353982301","30","1.5","45","1.8666666666666667"
